Horizon started successfully.
[2021-03-24 09:02:59][22632] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:00][22632] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:00][22633] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:00][22633] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:00][22634] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:01][22634] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:01][22636] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:02][22636] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:02][22637] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:02][22637] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:02][22638] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:02][22638] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:02][22639] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:02][22639] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:02][22640] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:03][22640] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:03][22641] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:03][22641] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:03][22642] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:04][22642] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:04][22643] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:04][22643] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:04][22644] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:05][22644] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:05][22645] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:05][22645] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:05][22646] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:05][22647] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:05][22647] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:05][22646] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:05][22648] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:06][22648] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:06][22650] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:06][22650] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:06][22651] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:07][22651] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:07][22653] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:07][22653] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:07][22654] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:07][22654] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:07][22655] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:07][22655] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:07][22656] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:08][22656] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:08][22657] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:08][22657] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:08][22658] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:10][22658] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:18][22683] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:18][22683] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:25][22700] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:25][22700] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:25][22701] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:26][22701] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:26][22702] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:26][22702] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:26][22703] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:26][22703] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:26][22704] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:27][22704] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:28][22708] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:28][22708] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:28][22709] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:28][22709] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:34][22722] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:34][22722] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:34][22723] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:34][22723] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:34][22724] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:35][22724] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:35][22725] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:35][22725] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:35][22726] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:36][22726] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:36][22727] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:36][22727] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:36][22728] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:36][22728] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:36][22729] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:36][22729] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:36][22730] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:37][22730] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:37][22731] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:37][22731] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:37][22732] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:38][22732] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:38][22733] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:38][22733] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:38][22734] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:43][22734] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:43][22735] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:43][22735] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:43][22736] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:43][22736] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:43][22739] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:43][22739] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:43][22740] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:44][22740] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:44][22742] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:44][22741] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:44][22741] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:45][22742] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:45][22744] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:45][22743] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:45][22743] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:46][22744] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:46][22745] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:46][22745] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:46][22746] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:47][22746] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:47][22747] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:47][22747] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:47][22748] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:48][22751] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:48][22751] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:48][22748] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:48][22749] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:48][22749] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:48][22750] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:48][22750] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:48][22752] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:49][22752] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:49][22753] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:49][22753] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:58][22776] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:58][22776] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:58][22777] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:58][22777] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:58][22778] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:59][22778] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:03:59][22779] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:59][22779] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:03:59][22780] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:00][22780] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:00][22781] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:00][22781] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:00][22782] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:01][22782] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:01][22783] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:01][22783] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:01][22784] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:02][22784] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:02][22785] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:02][22785] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:02][22786] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:03][22786] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:03][22787] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:03][22787] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:03][22788] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:03][22788] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:03][22789] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:03][22789] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:03][22790] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:04][22790] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:04][22791] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:04][22791] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:04][22792] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:05][22793] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:05][22793] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:05][22792] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:05][22794] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:05][22794] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:05][22795] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:05][22795] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:05][22796] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:06][22796] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:06][22797] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:06][22797] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:06][22798] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:07][22798] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:07][22799] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:07][22799] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:07][22800] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:08][22800] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:08][22801] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:08][22801] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:11][22810] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:12][22810] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:12][22811] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:12][22811] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:12][22812] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:12][22812] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:12][22813] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:12][22813] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:12][22814] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:13][22814] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:13][22815] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:13][22815] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:13][22816] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:14][22816] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:14][22817] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:14][22817] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:14][22818] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:15][22818] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:15][22819] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:15][22819] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:15][22820] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:16][22820] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:16][22821] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:16][22821] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:16][22822] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:16][22822] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:16][22823] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:16][22823] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:16][22824] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:17][22824] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:17][22825] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:17][22825] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:17][22826] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:18][22826] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:18][22827] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:18][22827] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:18][22828] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:19][22828] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:19][22831] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:19][22831] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:19][22832] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:21][22832] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:21][22833] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:21][22833] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:21][22834] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:21][22834] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:21][22835] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:21][22835] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:21][22836] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:22][22836] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:22][22837] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:22][22837] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:22][22838] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:23][22838] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:23][22839] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:23][22839] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:23][22840] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:24][22840] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:30][22852] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:30][22852] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:30][22853] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:30][22853] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:30][22854] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:31][22854] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:31][22855] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:31][22855] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:31][22856] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:32][22856] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:32][22857] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:32][22857] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:32][22858] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:33][22858] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:33][22859] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:33][22859] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:33][22860] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:33][22860] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:34][22861] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:34][22861] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:34][22862] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:34][22862] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:34][22863] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:34][22863] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:36][22869] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:36][22869] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:36][22870] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:37][22871] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:37][22871] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:37][22870] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:37][22872] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:38][22872] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:38][22873] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:38][22873] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:38][22874] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:39][22874] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:39][22875] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:39][22875] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:39][22876] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:39][22876] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:39][22877] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:39][22877] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:39][22878] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:40][22878] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:45][22893] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:45][22893] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:46][22896] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:47][22896] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:47][22897] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:47][22897] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:47][22898] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:48][22898] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:04:48][22899] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:04:48][22899] Processed:  App\Jobs\SwSyncSourceImageTempJob
